Platz,Name,ELO,Spiele,Siege,Niederlagen,Winrate,Gewonnene Punkte,Verlorene Punkte,Differenz,Positionsdelta,ELOdelta
1,ImpactDrake,1121,6,6,0,100.0%,27,8,19,→ 0,0
2,FoxBrush,1049,5,4,1,80.0%,18,10,8,→ 0,0
3,DranSword,1031,4,3,1,75.0%,15,11,4,→ 0,0
4,WizardRod,1027,4,3,1,75.0%,13,11,2,→ 0,0
5,CobaltDragoon,1019,3,2,1,66.7%,12,7,5,→ 0,0
6,UnicornSting,1018,3,2,1,66.7%,9,5,4,→ 0,0
7,PhoenixRudder,1013,3,2,1,66.7%,10,9,1,→ 0,0
8,TuskMammoth,1008,3,2,1,66.7%,9,8,1,→ 0,0
9,PerseusDark,1007,2,1,1,50.0%,7,4,3,→ 0,0
10,HellsChain,1005,2,1,1,50.0%,8,7,1,▲ 27,+19
11,DranDagger,1002,2,1,1,50.0%,5,4,1,→ 0,0
12,SolEclipse,1000,0,0,0,0.0%,0,0,0,→ 0,0
13,KnightMail,1000,0,0,0,0.0%,0,0,0,→ 0,0
14,TyrannoRoar,1000,0,0,0,0.0%,0,0,0,→ 0,0
15,EmperorMight,1000,0,0,0,0.0%,0,0,0,→ 0,0
16,WhaleFlame,1000,0,0,0,0.0%,0,0,0,→ 0,0
17,WyvernHover,1000,0,0,0,0.0%,0,0,0,→ 0,0
18,ClockMirage,1000,0,0,0,0.0%,0,0,0,→ 0,0
19,SharkScale,1000,0,0,0,0.0%,0,0,0,→ 0,0
20,PegasusBlast,1000,0,0,0,0.0%,0,0,0,→ 0,0
21,HellsBrave,1000,0,0,0,0.0%,0,0,0,→ 0,0
22,CobaltDrake,1000,0,0,0,0.0%,0,0,0,→ 0,0
23,ValkyrieVolt,1000,0,0,0,0.0%,0,0,0,→ 0,0
24,CerberusFlame,1000,0,0,0,0.0%,0,0,0,→ 0,0
25,WolfHunt,1000,0,0,0,0.0%,0,0,0,→ 0,0
26,DranBrave,999,2,1,1,50.0%,7,7,0,→ 0,0
27,WeissTiger,998,3,1,2,33.3%,10,8,2,→ 0,0
28,TyrannoBeat,997,2,1,1,50.0%,6,7,-1,→ 0,0
29,GolemRock,997,2,1,1,50.0%,4,4,0,→ 0,0
30,ViperTail,997,2,1,1,50.0%,6,7,-1,→ 0,0
31,PhoenixWing,991,4,2,2,50.0%,11,15,-4,▼ 21,-15
32,SilverWolf,987,1,0,1,0.0%,3,4,-1,▼ 1,0
33,HellsHammer,987,1,0,1,0.0%,3,4,-1,▼ 1,0
34,LeonCrest,987,1,0,1,0.0%,3,4,-1,▼ 1,0
35,WizardArrow,987,1,0,1,0.0%,3,4,-1,▼ 1,0
36,HellsReaper,986,1,0,1,0.0%,2,4,-2,▼ 1,0
37,SamuraiSaber,986,1,0,1,0.0%,2,4,-2,▼ 1,0
38,ScorpioSpear,986,1,0,1,0.0%,2,4,-2,→ 0,0
39,RhinoReaper,980,1,0,1,0.0%,0,4,-4,→ 0,0
40,CrimsonGaruda,980,1,0,1,0.0%,0,4,-4,→ 0,0
41,LeonClaw,980,1,0,1,0.0%,0,4,-4,→ 0,0
42,BlackShell,980,1,0,1,0.0%,0,4,-4,→ 0,0
43,SharkEdge,976,1,0,1,0.0%,0,5,-5,→ 0,0
44,DranBuster,976,1,0,1,0.0%,0,5,-5,→ 0,0
45,WhaleWave,976,1,0,1,0.0%,0,5,-5,→ 0,0
46,WizardArc,973,2,0,2,0.0%,5,9,-4,→ 0,0
