Platz,Name,ELO,Spiele,Siege,Niederlagen,Winrate,Gewonnene Punkte,Verlorene Punkte,Differenz,Positionsdelta,ELOdelta
1,ImpactDrake,1151,15,12,3,80.0%,58,27,31,→ 0,0
2,FoxBrush,1150,14,11,3,78.6%,54,27,27,→ 0,0
3,RhinoReaper,1100,9,6,3,66.7%,33,26,7,→ 0,0
4,DranSword,1078,8,6,2,75.0%,29,21,8,→ 0,0
5,WeissTiger,1077,6,4,2,66.7%,22,9,13,→ 0,0
6,CobaltDragoon,1071,9,6,3,66.7%,35,19,16,→ 0,0
7,CerberusFlame,1067,9,6,3,66.7%,28,17,11,→ 0,0
8,KnightMail,1061,10,6,4,60.0%,37,24,13,▲ 4,+23
9,TuskMammoth,1057,14,9,5,64.3%,46,38,8,▼ 1,0
10,ScorpioSpear,1055,8,5,3,62.5%,25,20,5,▼ 1,0
11,ViperTail,1055,8,5,3,62.5%,27,19,8,▼ 1,0
12,SharkEdge,1043,9,5,4,55.6%,29,28,1,▼ 1,0
13,DranDagger,1037,10,6,4,60.0%,29,25,4,→ 0,0
14,SilverWolf,1030,6,3,3,50.0%,16,16,0,→ 0,0
15,LeonClaw,1020,5,2,3,40.0%,11,16,-5,→ 0,0
16,WyvernHover,1000,0,0,0,0.0%,0,0,0,→ 0,0
17,EmperorMight,1000,0,0,0,0.0%,0,0,0,→ 0,0
18,SharkScale,1000,0,0,0,0.0%,0,0,0,→ 0,0
19,WolfHunt,1000,0,0,0,0.0%,0,0,0,→ 0,0
20,ValkyrieVolt,1000,0,0,0,0.0%,0,0,0,→ 0,0
21,HellsBrave,1000,0,0,0,0.0%,0,0,0,→ 0,0
22,CobaltDrake,1000,0,0,0,0.0%,0,0,0,→ 0,0
23,ClockMirage,1000,0,0,0,0.0%,0,0,0,→ 0,0
24,SolEclipse,1000,0,0,0,0.0%,0,0,0,→ 0,0
25,TyrannoRoar,1000,0,0,0,0.0%,0,0,0,→ 0,0
26,DranBuster,999,5,2,3,40.0%,10,13,-3,→ 0,0
27,HellsChain,995,5,2,3,40.0%,18,17,1,→ 0,0
28,BlackShell,989,6,2,4,33.3%,9,18,-9,→ 0,0
29,WizardRod,988,8,4,4,50.0%,23,26,-3,→ 0,0
30,PhoenixWing,987,8,4,4,50.0%,26,30,-4,→ 0,0
31,WhaleFlame,981,3,1,2,33.3%,6,11,-5,→ 0,0
32,GolemRock,980,6,3,3,50.0%,14,14,0,→ 0,0
33,UnicornSting,976,8,4,4,50.0%,22,22,0,→ 0,0
34,WhaleWave,975,5,2,3,40.0%,9,18,-9,▲ 1,0
35,WizardArc,962,4,1,3,25.0%,9,15,-6,▲ 1,0
36,DranBrave,958,8,3,5,37.5%,21,25,-4,▲ 1,0
37,PhoenixRudder,957,8,3,5,37.5%,17,27,-10,▼ 3,-19
38,LeonCrest,949,5,1,4,20.0%,11,18,-7,→ 0,0
39,TyrannoBeat,942,6,2,4,33.3%,14,20,-6,→ 0,0
40,HellsReaper,939,5,1,4,20.0%,10,16,-6,→ 0,0
41,CrimsonGaruda,938,5,1,4,20.0%,8,17,-9,→ 0,0
42,PerseusDark,936,5,2,3,40.0%,11,15,-4,→ 0,0
43,PegasusBlast,886,4,0,4,0.0%,4,18,-14,→ 0,0
44,WizardArrow,869,5,0,5,0.0%,7,20,-13,→ 0,0
45,HellsHammer,864,5,0,5,0.0%,6,23,-17,→ 0,0
46,SamuraiSaber,844,6,0,6,0.0%,5,24,-19,→ 0,0
