Platz,Name,ELO,Spiele,Siege,Niederlagen,Winrate,Gewonnene Punkte,Verlorene Punkte,Differenz,Positionsdelta,ELOdelta
1,FoxBrush,1121,12,10,2,83.3%,49,22,27,→ 0,0
2,ImpactDrake,1101,10,8,2,80.0%,40,18,22,→ 0,-20
3,CerberusFlame,1050,5,4,1,80.0%,17,8,9,→ 0,0
4,TuskMammoth,1049,8,6,2,75.0%,29,19,10,→ 0,0
5,KnightMail,1046,4,3,1,75.0%,16,7,9,→ 0,0
6,RhinoReaper,1044,7,5,2,71.4%,26,22,4,→ 0,0
7,DranSword,1040,7,5,2,71.4%,25,19,6,▲ 3,+17
8,CobaltDragoon,1039,6,4,2,66.7%,24,13,11,▼ 1,0
9,ViperTail,1038,6,4,2,66.7%,21,14,7,▼ 1,0
10,DranDagger,1030,6,4,2,66.7%,20,12,8,▼ 1,0
11,SilverWolf,1019,5,3,2,60.0%,16,12,4,→ 0,0
12,WeissTiger,1011,4,2,2,50.0%,14,9,5,→ 0,0
13,GolemRock,1010,5,3,2,60.0%,13,10,3,→ 0,0
14,PhoenixWing,1007,5,3,2,60.0%,16,17,-1,→ 0,0
15,BlackShell,1007,4,2,2,50.0%,8,9,-1,→ 0,0
16,ValkyrieVolt,1000,0,0,0,0.0%,0,0,0,→ 0,0
17,SolEclipse,1000,0,0,0,0.0%,0,0,0,→ 0,0
18,WyvernHover,1000,0,0,0,0.0%,0,0,0,→ 0,0
19,SharkScale,1000,0,0,0,0.0%,0,0,0,→ 0,0
20,HellsBrave,1000,0,0,0,0.0%,0,0,0,→ 0,0
21,TyrannoRoar,1000,0,0,0,0.0%,0,0,0,→ 0,0
22,EmperorMight,1000,0,0,0,0.0%,0,0,0,→ 0,0
23,CobaltDrake,1000,0,0,0,0.0%,0,0,0,→ 0,0
24,WolfHunt,1000,0,0,0,0.0%,0,0,0,→ 0,0
25,ClockMirage,1000,0,0,0,0.0%,0,0,0,→ 0,0
26,WizardRod,996,6,3,3,50.0%,16,20,-4,→ 0,0
27,WhaleWave,993,4,2,2,50.0%,9,14,-5,→ 0,0
28,LeonClaw,993,3,1,2,33.3%,6,9,-3,→ 0,0
29,UnicornSting,993,6,3,3,50.0%,16,17,-1,→ 0,0
30,CrimsonGaruda,987,3,1,2,33.3%,5,8,-3,→ 0,0
31,PhoenixRudder,983,5,2,3,40.0%,12,17,-5,→ 0,0
32,ScorpioSpear,980,5,2,3,40.0%,12,17,-5,→ 0,0
33,HellsChain,979,4,1,3,25.0%,14,16,-2,→ 0,0
34,TyrannoBeat,972,4,1,3,25.0%,10,15,-5,→ 0,0
35,SharkEdge,972,4,1,3,25.0%,9,14,-5,→ 0,0
36,DranBuster,969,4,1,3,25.0%,6,13,-7,→ 0,0
37,WhaleFlame,967,2,0,2,0.0%,2,9,-7,→ 0,0
38,DranBrave,965,4,1,3,25.0%,9,16,-7,→ 0,0
39,PerseusDark,965,4,1,3,25.0%,7,14,-7,→ 0,0
40,PegasusBlast,957,2,0,2,0.0%,0,9,-9,→ 0,0
41,HellsReaper,955,3,0,3,0.0%,5,12,-7,→ 0,0
42,WizardArc,953,3,0,3,0.0%,5,13,-8,→ 0,0
43,LeonCrest,953,3,0,3,0.0%,5,12,-7,→ 0,0
44,WizardArrow,949,3,0,3,0.0%,6,12,-6,→ 0,0
45,SamuraiSaber,942,3,0,3,0.0%,2,12,-10,→ 0,0
46,HellsHammer,941,3,0,3,0.0%,4,14,-10,→ 0,0
