Platz,Name,ELO,Spiele,Siege,Niederlagen,Winrate,Gewonnene Punkte,Verlorene Punkte,Differenz,Positionsdelta,ELOdelta
1,FoxBrush,1147,11,10,1,90.9%,47,17,30,→ 0,0
2,ImpactDrake,1121,9,8,1,88.9%,38,14,24,→ 0,0
3,CerberusFlame,1050,5,4,1,80.0%,17,8,9,→ 0,0
4,TuskMammoth,1049,8,6,2,75.0%,29,19,10,→ 0,0
5,KnightMail,1046,4,3,1,75.0%,16,7,9,→ 0,0
6,RhinoReaper,1044,7,5,2,71.4%,26,22,4,→ 0,0
7,CobaltDragoon,1039,6,4,2,66.7%,24,13,11,→ 0,0
8,DranDagger,1030,6,4,2,66.7%,20,12,8,→ 0,0
9,ViperTail,1016,5,3,2,60.0%,16,12,4,▲ 15,+21
10,DranSword,1012,5,3,2,60.0%,16,15,1,▼ 1,0
11,WizardRod,1011,5,3,2,60.0%,15,16,-1,▼ 1,0
12,WeissTiger,1011,4,2,2,50.0%,14,9,5,▼ 1,0
13,PhoenixWing,1007,5,3,2,60.0%,16,17,-1,▼ 1,0
14,SilverWolf,1004,4,2,2,50.0%,11,11,0,▼ 1,0
15,TyrannoRoar,1000,0,0,0,0.0%,0,0,0,▼ 1,0
16,EmperorMight,1000,0,0,0,0.0%,0,0,0,▼ 1,0
17,HellsBrave,1000,0,0,0,0.0%,0,0,0,▼ 1,0
18,ClockMirage,1000,0,0,0,0.0%,0,0,0,▼ 1,0
19,SolEclipse,1000,0,0,0,0.0%,0,0,0,▼ 1,0
20,ValkyrieVolt,1000,0,0,0,0.0%,0,0,0,▼ 1,0
21,WyvernHover,1000,0,0,0,0.0%,0,0,0,▼ 1,0
22,WolfHunt,1000,0,0,0,0.0%,0,0,0,▼ 1,0
23,SharkScale,1000,0,0,0,0.0%,0,0,0,▼ 1,0
24,CobaltDrake,1000,0,0,0,0.0%,0,0,0,▼ 1,0
25,GolemRock,994,4,2,2,50.0%,9,10,-1,→ 0,0
26,UnicornSting,993,6,3,3,50.0%,16,17,-1,→ 0,0
27,HellsChain,992,3,1,2,33.3%,11,12,-1,→ 0,0
28,DranBuster,989,3,1,2,33.3%,6,9,-3,→ 0,0
29,BlackShell,986,3,1,2,33.3%,4,9,-5,→ 0,0
30,PhoenixRudder,983,5,2,3,40.0%,12,17,-5,→ 0,0
31,ScorpioSpear,980,5,2,3,40.0%,12,17,-5,▲ 1,0
32,DranBrave,980,3,1,2,33.3%,7,11,-4,▲ 1,0
33,WhaleWave,979,3,1,2,33.3%,5,11,-6,▲ 1,0
34,LeonClaw,973,2,0,2,0.0%,2,8,-6,▲ 1,0
35,WizardArrow,972,2,0,2,0.0%,6,8,-2,▲ 1,0
36,TyrannoBeat,972,4,1,3,25.0%,10,15,-5,▲ 1,0
37,SharkEdge,972,4,1,3,25.0%,9,14,-5,▲ 1,0
38,WhaleFlame,967,2,0,2,0.0%,2,9,-7,▲ 1,0
39,PerseusDark,965,4,1,3,25.0%,7,14,-7,▲ 1,0
40,SamuraiSaber,964,2,0,2,0.0%,2,8,-6,▲ 1,0
41,HellsHammer,963,2,0,2,0.0%,3,9,-6,▲ 1,0
42,CrimsonGaruda,962,2,0,2,0.0%,1,8,-7,▲ 1,0
43,PegasusBlast,957,2,0,2,0.0%,0,9,-9,▼ 12,-26
44,HellsReaper,955,3,0,3,0.0%,5,12,-7,→ 0,0
45,WizardArc,953,3,0,3,0.0%,5,13,-8,→ 0,0
46,LeonCrest,953,3,0,3,0.0%,5,12,-7,→ 0,0
