Platz,Name,ELO,Spiele,Siege,Niederlagen,Winrate,Gewonnene Punkte,Verlorene Punkte,Differenz,Positionsdelta,ELOdelta
1,ImpactDrake,1117,24,17,7,70.8%,93,51,42,→ 0,0
2,TuskMammoth,1105,27,20,7,74.1%,98,70,28,→ 0,0
3,CobaltDragoon,1089,17,12,5,70.6%,65,36,29,→ 0,0
4,GolemRock,1081,23,15,8,65.2%,74,49,25,→ 0,0
5,SharkScale,1077,8,6,2,75.0%,33,16,17,→ 0,0
6,LeonCrest,1064,15,9,6,60.0%,50,39,11,→ 0,0
7,FoxBrush,1064,21,14,7,66.7%,68,52,16,→ 0,0
8,ScorpioSpear,1063,16,10,6,62.5%,52,36,16,→ 0,0
9,WyvernHover,1054,3,3,0,100.0%,12,3,9,→ 0,0
10,DranSword,1037,18,11,7,61.1%,54,51,3,→ 0,0
11,WeissTiger,1031,12,7,5,58.3%,37,26,11,→ 0,0
12,HellsReaper,1025,15,8,7,53.3%,45,38,7,→ 0,0
13,DranBrave,1024,19,10,9,52.6%,56,50,6,→ 0,0
14,KnightMail,1014,16,8,8,50.0%,47,42,5,▲ 1,0
15,ValkyrieVolt,1009,2,1,1,50.0%,6,4,2,▲ 1,0
16,HellsChain,1008,15,7,8,46.7%,47,42,5,▼ 2,-14
17,PerseusDark,1008,14,7,7,50.0%,41,40,1,→ 0,0
18,LeonClaw,1008,12,6,6,50.0%,35,37,-2,→ 0,0
19,RhinoReaper,1005,14,7,7,50.0%,45,47,-2,→ 0,0
20,ViperTail,1001,15,7,8,46.7%,43,45,-2,→ 0,0
21,CerberusFlame,1001,20,10,10,50.0%,50,55,-5,→ 0,0
22,ClockMirage,1000,0,0,0,0.0%,0,0,0,→ 0,0
23,MeteorDragoon,1000,0,0,0,0.0%,0,0,0,→ 0,0
24,BrachioWhip,1000,0,0,0,0.0%,0,0,0,→ 0,0
25,TyrannoRoar,1000,0,0,0,0.0%,0,0,0,→ 0,0
26,SamuraiSteel,1000,0,0,0,0.0%,0,0,0,→ 0,0
27,BahamutBlitz,1000,0,0,0,0.0%,0,0,0,→ 0,0
28,WolfHunt,1000,0,0,0,0.0%,0,0,0,→ 0,0
29,HellsBrave,1000,0,0,0,0.0%,0,0,0,→ 0,0
30,GhostCircle,1000,0,0,0,0.0%,0,0,0,→ 0,0
31,BulletGriffon,1000,0,0,0,0.0%,0,0,0,→ 0,0
32,DranStrike,1000,0,0,0,0.0%,0,0,0,→ 0,0
33,PhoenixFlare,1000,0,0,0,0.0%,0,0,0,→ 0,0
34,MummyCurse,1000,0,0,0,0.0%,0,0,0,→ 0,0
35,ShelterDrake,1000,0,0,0,0.0%,0,0,0,→ 0,0
36,EmperorMight,1000,0,0,0,0.0%,0,0,0,→ 0,0
37,TriceraPress,1000,0,0,0,0.0%,0,0,0,→ 0,0
38,SamuraiCalibur,1000,0,0,0,0.0%,0,0,0,→ 0,0
39,SharkEdge,997,16,8,8,50.0%,43,50,-7,→ 0,0
40,WizardRod,992,13,6,7,46.2%,39,41,-2,→ 0,0
41,UnicornSting,991,14,7,7,50.0%,35,38,-3,→ 0,0
42,PhoenixWing,991,17,8,9,47.1%,47,56,-9,→ 0,0
43,SilverWolf,987,12,5,7,41.7%,34,38,-4,▲ 3,+15
44,CrimsonGaruda,985,14,6,8,42.9%,35,43,-8,▼ 1,0
45,DranDagger,976,15,7,8,46.7%,40,47,-7,▼ 1,0
46,WhaleWave,975,13,5,8,38.5%,33,43,-10,▼ 1,0
47,DranBuster,967,10,3,7,30.0%,24,33,-9,→ 0,0
48,SolEclipse,959,11,4,7,36.4%,30,39,-9,→ 0,0
49,CobaltDrake,955,5,1,4,20.0%,11,21,-10,→ 0,0
50,PhoenixRudder,952,9,3,6,33.3%,17,31,-14,→ 0,0
51,WhaleFlame,951,5,1,4,20.0%,8,19,-11,→ 0,0
52,WizardArc,934,7,1,6,14.3%,17,30,-13,→ 0,0
53,PegasusBlast,923,6,1,5,16.7%,11,24,-13,→ 0,0
54,TyrannoBeat,923,9,2,7,22.2%,18,33,-15,→ 0,0
55,BlackShell,919,9,2,7,22.2%,11,32,-21,→ 0,0
56,HellsHammer,900,5,0,5,0.0%,6,23,-17,→ 0,0
57,WizardArrow,887,6,0,6,0.0%,7,24,-17,→ 0,0
58,SamuraiSaber,867,8,0,8,0.0%,9,32,-23,→ 0,0
