Platz,Name,ELO,Spiele,Siege,Niederlagen,Winrate,Gewonnene Punkte,Verlorene Punkte,Differenz,Positionsdelta,ELOdelta
1,FoxBrush,1157,44,31,13,70.5%,160,109,51,→ 0,0
2,ImpactDrake,1148,49,33,16,67.3%,188,112,76,→ 0,0
3,TuskMammoth,1116,61,40,21,65.6%,208,162,46,→ 0,0
4,ValkyrieVolt,1114,26,17,9,65.4%,86,61,25,→ 0,0
5,SharkScale,1102,31,19,12,61.3%,108,78,30,→ 0,0
6,DranSword,1094,41,26,15,63.4%,130,108,22,→ 0,0
7,HellsBrave,1090,23,16,7,69.6%,82,47,35,→ 0,0
8,WeissTiger,1069,35,21,14,60.0%,115,88,27,→ 0,0
9,DranBrave,1056,38,22,16,57.9%,117,97,20,→ 0,0
10,SilverWolf,1054,35,20,15,57.1%,105,92,13,→ 0,0
11,ViperTail,1053,33,18,15,54.5%,101,84,17,→ 0,0
12,HellsChain,1053,34,20,14,58.8%,106,83,23,→ 0,0
13,CobaltDragoon,1047,40,21,19,52.5%,126,108,18,→ 0,0
14,LeonCrest,1043,39,20,19,51.3%,112,112,0,→ 0,0
15,TriceraPress,1028,6,4,2,66.7%,21,9,12,→ 0,0
16,ShelterDrake,1027,4,3,1,75.0%,14,6,8,→ 0,0
17,KnightMail,1023,36,18,18,50.0%,105,100,5,→ 0,0
18,ScorpioSpear,1022,41,19,22,46.3%,108,122,-14,→ 0,0
19,TyrannoRoar,1018,10,7,3,70.0%,33,24,9,→ 0,0
20,HellsReaper,1016,34,17,17,50.0%,106,96,10,→ 0,0
21,CerberusFlame,1014,41,20,21,48.8%,106,115,-9,▲ 3,+5
22,LeonClaw,1014,32,17,15,53.1%,97,90,7,▼ 1,0
23,MeteorDragoon,1013,5,3,2,60.0%,21,14,7,▼ 1,0
24,GolemRock,1011,42,20,22,47.6%,112,112,0,▼ 1,0
25,PhoenixFlare,1005,3,2,1,66.7%,11,7,4,→ 0,0
26,SamuraiSteel,1004,3,2,1,66.7%,9,7,2,→ 0,0
27,RhinoReaper,1001,34,16,18,47.1%,108,106,2,→ 0,0
28,BrachioWhip,1000,0,0,0,0.0%,0,0,0,→ 0,0
29,BahamutBlitz,1000,0,0,0,0.0%,0,0,0,→ 0,0
30,BulletGriffon,1000,0,0,0,0.0%,0,0,0,→ 0,0
31,DranStrike,1000,0,0,0,0.0%,0,0,0,→ 0,0
32,MummyCurse,1000,0,0,0,0.0%,0,0,0,→ 0,0
33,DranDagger,997,39,19,20,48.7%,117,120,-3,→ 0,0
34,PhoenixRudder,991,26,13,13,50.0%,67,72,-5,→ 0,0
35,WolfHunt,988,16,8,8,50.0%,42,46,-4,→ 0,0
36,GhostCircle,981,3,1,2,33.3%,7,8,-1,→ 0,0
37,ClockMirage,980,11,6,5,54.5%,28,31,-3,→ 0,0
38,PerseusDark,979,35,16,19,45.7%,92,106,-14,→ 0,0
39,WizardArc,978,24,11,13,45.8%,62,69,-7,→ 0,0
40,CrimsonGaruda,978,29,13,16,44.8%,78,86,-8,→ 0,0
41,UnicornSting,977,26,12,14,46.2%,68,74,-6,→ 0,0
42,DranBuster,969,23,10,13,43.5%,64,68,-4,→ 0,0
43,CobaltDrake,967,22,9,13,40.9%,64,73,-9,→ 0,0
44,PhoenixWing,962,36,15,21,41.7%,87,118,-31,→ 0,-5
45,HellsHammer,953,23,10,13,43.5%,60,76,-16,→ 0,0
46,SamuraiCalibur,952,2,0,2,0.0%,1,9,-8,→ 0,0
47,BlackShell,949,16,6,10,37.5%,31,50,-19,→ 0,0
48,SharkEdge,934,37,15,22,40.5%,87,119,-32,→ 0,0
49,SolEclipse,931,27,9,18,33.3%,70,95,-25,→ 0,0
50,WhaleWave,929,26,9,17,34.6%,58,87,-29,→ 0,0
51,EmperorMight,920,10,2,8,20.0%,14,32,-18,→ 0,0
52,WhaleFlame,912,11,3,8,27.3%,17,39,-22,→ 0,0
53,WyvernHover,906,22,6,16,27.3%,46,77,-31,→ 0,0
54,PegasusBlast,903,12,3,9,25.0%,24,43,-19,→ 0,0
55,WizardRod,884,26,8,18,30.8%,53,91,-38,→ 0,0
56,SamuraiSaber,867,13,2,11,15.4%,21,50,-29,→ 0,0
57,WizardArrow,864,11,1,10,9.1%,19,43,-24,→ 0,0
58,TyrannoBeat,854,20,4,16,20.0%,32,73,-41,→ 0,0
