Platz,Name,ELO,Spiele,Siege,Niederlagen,Winrate,Gewonnene Punkte,Verlorene Punkte,Differenz,Positionsdelta,ELOdelta
1,GolemRock,1117,17,12,5,70.6%,60,29,31,▲ 1,+21
2,ImpactDrake,1107,21,15,6,71.4%,81,46,35,▼ 1,0
3,FoxBrush,1085,18,13,5,72.2%,64,40,24,→ 0,0
4,TuskMammoth,1071,24,17,7,70.8%,85,68,17,→ 0,0
5,DranSword,1061,13,9,4,69.2%,45,34,11,→ 0,0
6,LeonCrest,1042,12,7,5,58.3%,41,35,6,→ 0,0
7,DranBrave,1040,16,9,7,56.2%,49,42,7,→ 0,0
8,CobaltDragoon,1033,12,7,5,58.3%,42,28,14,→ 0,0
9,ViperTail,1031,12,7,5,58.3%,39,31,8,→ 0,0
10,CerberusFlame,1027,17,10,7,58.8%,46,43,3,→ 0,0
11,ScorpioSpear,1025,12,7,5,58.3%,38,32,6,▲ 1,0
12,SharkScale,1022,3,2,1,66.7%,11,7,4,▲ 1,0
13,WeissTiger,1017,9,5,4,55.6%,26,20,6,▲ 1,0
14,HellsReaper,1015,12,6,6,50.0%,36,31,5,▲ 1,0
15,DranDagger,1013,12,7,5,58.3%,33,31,2,▲ 1,0
16,SharkEdge,1013,13,7,6,53.8%,39,39,0,▲ 1,0
17,SolEclipse,1011,6,3,3,50.0%,24,18,6,▲ 1,0
18,RhinoReaper,1006,12,6,6,50.0%,39,41,-2,▲ 1,0
19,CrimsonGaruda,1005,12,6,6,50.0%,31,34,-3,▼ 8,-22
20,HellsChain,1001,12,5,7,41.7%,37,35,2,→ 0,0
21,ClockMirage,1000,0,0,0,0.0%,0,0,0,→ 0,0
22,MeteorDragoon,1000,0,0,0,0.0%,0,0,0,→ 0,0
23,BrachioWhip,1000,0,0,0,0.0%,0,0,0,→ 0,0
24,TyrannoRoar,1000,0,0,0,0.0%,0,0,0,→ 0,0
25,SamuraiSteel,1000,0,0,0,0.0%,0,0,0,→ 0,0
26,WyvernHover,1000,0,0,0,0.0%,0,0,0,→ 0,0
27,BahamutBlitz,1000,0,0,0,0.0%,0,0,0,→ 0,0
28,WolfHunt,1000,0,0,0,0.0%,0,0,0,→ 0,0
29,HellsBrave,1000,0,0,0,0.0%,0,0,0,→ 0,0
30,GhostCircle,1000,0,0,0,0.0%,0,0,0,→ 0,0
31,BulletGriffon,1000,0,0,0,0.0%,0,0,0,→ 0,0
32,DranStrike,1000,0,0,0,0.0%,0,0,0,→ 0,0
33,PhoenixFlare,1000,0,0,0,0.0%,0,0,0,→ 0,0
34,MummyCurse,1000,0,0,0,0.0%,0,0,0,→ 0,0
35,ValkyrieVolt,1000,0,0,0,0.0%,0,0,0,→ 0,0
36,ShelterDrake,1000,0,0,0,0.0%,0,0,0,→ 0,0
37,EmperorMight,1000,0,0,0,0.0%,0,0,0,→ 0,0
38,TriceraPress,1000,0,0,0,0.0%,0,0,0,→ 0,0
39,SamuraiCalibur,1000,0,0,0,0.0%,0,0,0,→ 0,0
40,PhoenixWing,998,12,6,6,50.0%,37,44,-7,→ 0,0
41,KnightMail,997,13,6,7,46.2%,37,36,1,→ 0,0
42,PerseusDark,994,11,5,6,45.5%,30,32,-2,→ 0,0
43,WhaleWave,994,11,5,6,45.5%,28,35,-7,→ 0,0
44,UnicornSting,992,12,6,6,50.0%,31,32,-1,→ 0,0
45,WizardRod,991,11,5,6,45.5%,32,35,-3,→ 0,0
46,LeonClaw,987,10,4,6,40.0%,26,33,-7,→ 0,0
47,SilverWolf,980,8,3,5,37.5%,21,25,-4,→ 0,0
48,CobaltDrake,977,2,0,2,0.0%,5,9,-4,→ 0,0
49,DranBuster,973,9,3,6,33.3%,21,28,-7,→ 0,0
50,PhoenixRudder,952,9,3,6,33.3%,17,31,-14,→ 0,0
51,WhaleFlame,951,5,1,4,20.0%,8,19,-11,→ 0,0
52,WizardArc,934,7,1,6,14.3%,17,30,-13,→ 0,0
53,TyrannoBeat,931,8,2,6,25.0%,16,29,-13,→ 0,0
54,PegasusBlast,923,4,0,4,0.0%,4,18,-14,→ 0,0
55,BlackShell,919,9,2,7,22.2%,11,32,-21,→ 0,0
56,HellsHammer,900,5,0,5,0.0%,6,23,-17,→ 0,0
57,WizardArrow,887,6,0,6,0.0%,7,24,-17,→ 0,0
58,SamuraiSaber,882,7,0,7,0.0%,7,28,-21,→ 0,0
