Platz,Name,ELO,Spiele,Siege,Niederlagen,Winrate,Gewonnene Punkte,Verlorene Punkte,Differenz,Positionsdelta,ELOdelta
1,ImpactDrake,1144,40,28,12,70.0%,154,90,64,→ 0,0
2,TuskMammoth,1134,49,34,15,69.4%,175,124,51,→ 0,0
3,HellsBrave,1120,13,11,2,84.6%,53,17,36,→ 0,0
4,ValkyrieVolt,1115,20,14,6,70.0%,68,42,26,→ 0,0
5,SharkScale,1104,25,16,9,64.0%,93,60,33,→ 0,0
6,FoxBrush,1089,33,22,11,66.7%,108,86,22,→ 0,0
7,LeonCrest,1084,31,18,13,58.1%,99,83,16,→ 0,0
8,DranSword,1077,30,19,11,63.3%,97,81,16,→ 0,0
9,CobaltDragoon,1063,29,17,12,58.6%,95,71,24,→ 0,0
10,DranBrave,1055,31,18,13,58.1%,95,79,16,→ 0,0
11,ScorpioSpear,1044,31,16,15,51.6%,91,88,3,→ 0,0
12,WeissTiger,1038,28,16,12,57.1%,86,74,12,→ 0,0
13,ViperTail,1036,27,14,13,51.9%,81,74,7,→ 0,0
14,SilverWolf,1033,26,14,12,53.8%,79,69,10,→ 0,0
15,GolemRock,1032,35,18,17,51.4%,99,92,7,→ 0,0
16,HellsChain,1026,28,15,13,53.6%,84,72,12,→ 0,0
17,CerberusFlame,1022,34,17,17,50.0%,91,93,-2,→ 0,0
18,TyrannoRoar,1021,7,5,2,71.4%,24,14,10,→ 0,0
19,HellsReaper,1012,27,13,14,48.1%,81,72,9,→ 0,0
20,PerseusDark,1009,27,14,13,51.9%,75,74,1,→ 0,0
21,KnightMail,1004,31,14,17,45.2%,86,89,-3,▲ 1,0
22,RhinoReaper,1002,27,13,14,48.1%,86,87,-1,▲ 1,0
23,WolfHunt,1002,13,7,6,53.8%,33,33,0,▲ 1,0
24,LeonClaw,1001,26,13,13,50.0%,78,78,0,▼ 3,-7
25,MeteorDragoon,1000,0,0,0,0.0%,0,0,0,→ 0,0
26,BrachioWhip,1000,0,0,0,0.0%,0,0,0,→ 0,0
27,SamuraiSteel,1000,0,0,0,0.0%,0,0,0,→ 0,0
28,BahamutBlitz,1000,0,0,0,0.0%,0,0,0,→ 0,0
29,GhostCircle,1000,0,0,0,0.0%,0,0,0,→ 0,0
30,BulletGriffon,1000,0,0,0,0.0%,0,0,0,→ 0,0
31,DranStrike,1000,0,0,0,0.0%,0,0,0,→ 0,0
32,PhoenixFlare,1000,0,0,0,0.0%,0,0,0,→ 0,0
33,MummyCurse,1000,0,0,0,0.0%,0,0,0,→ 0,0
34,ShelterDrake,1000,0,0,0,0.0%,0,0,0,→ 0,0
35,TriceraPress,1000,0,0,0,0.0%,0,0,0,→ 0,0
36,SamuraiCalibur,1000,0,0,0,0.0%,0,0,0,→ 0,0
37,PhoenixRudder,989,20,10,10,50.0%,51,58,-7,→ 0,0
38,PhoenixWing,981,30,14,16,46.7%,77,97,-20,▲ 1,+7
39,CrimsonGaruda,980,25,11,14,44.0%,67,76,-9,▼ 1,0
40,HellsHammer,971,16,7,9,43.8%,41,51,-10,→ 0,0
41,WizardArc,969,18,8,10,44.4%,46,55,-9,→ 0,0
42,UnicornSting,967,23,10,13,43.5%,60,69,-9,→ 0,0
43,SharkEdge,963,30,13,17,43.3%,77,96,-19,→ 0,0
44,ClockMirage,963,7,3,4,42.9%,15,23,-8,→ 0,0
45,CobaltDrake,962,17,6,11,35.3%,46,59,-13,→ 0,0
46,DranDagger,955,28,11,17,39.3%,72,92,-20,→ 0,0
47,EmperorMight,952,8,2,6,25.0%,14,24,-10,→ 0,0
48,SolEclipse,947,25,9,16,36.0%,67,86,-19,→ 0,0
49,WhaleWave,941,24,9,15,37.5%,54,79,-25,→ 0,0
50,WyvernHover,938,16,5,11,31.2%,36,52,-16,→ 0,0
51,PegasusBlast,932,10,3,7,30.0%,22,35,-13,→ 0,0
52,WhaleFlame,930,8,2,6,25.0%,13,29,-16,→ 0,0
53,DranBuster,925,12,3,9,25.0%,24,41,-17,→ 0,0
54,BlackShell,911,12,3,9,25.0%,17,42,-25,→ 0,0
55,WizardRod,911,24,8,16,33.3%,53,82,-29,→ 0,0
56,WizardArrow,890,9,1,8,11.1%,15,33,-18,→ 0,0
57,TyrannoBeat,879,12,2,10,16.7%,18,45,-27,→ 0,0
58,SamuraiSaber,832,10,0,10,0.0%,11,41,-30,→ 0,0
