Platz,Name,ELO,Spiele,Siege,Niederlagen,Winrate,Gewonnene Punkte,Verlorene Punkte,Differenz,Positionsdelta,ELOdelta
1,ImpactDrake,1155,34,25,9,73.5%,136,71,65,→ 0,0
2,SharkScale,1117,19,14,5,73.7%,76,42,34,→ 0,0
3,ValkyrieVolt,1108,14,10,4,71.4%,52,27,25,→ 0,0
4,TuskMammoth,1103,43,29,14,67.4%,150,114,36,→ 0,0
5,GolemRock,1082,29,18,11,62.1%,92,66,26,→ 0,0
6,FoxBrush,1080,27,18,9,66.7%,89,70,19,→ 0,0
7,HellsBrave,1078,6,5,1,83.3%,25,7,18,→ 0,0
8,LeonCrest,1074,25,15,10,60.0%,80,67,13,→ 0,0
9,DranBrave,1054,25,15,10,60.0%,77,63,14,→ 0,0
10,DranSword,1049,24,14,10,58.3%,71,66,5,→ 0,0
11,ViperTail,1047,21,11,10,52.4%,65,55,10,▲ 1,0
12,CobaltDragoon,1038,23,13,10,56.5%,73,60,13,▲ 1,0
13,ScorpioSpear,1032,25,13,12,52.0%,73,69,4,▲ 1,0
14,WeissTiger,1031,22,12,10,54.5%,65,54,11,▲ 1,0
15,KnightMail,1031,25,13,12,52.0%,73,63,10,▲ 1,0
16,SilverWolf,1030,19,10,9,52.6%,58,52,6,▲ 1,0
17,WolfHunt,1028,6,4,2,66.7%,17,11,6,▲ 1,0
18,HellsChain,1026,21,11,10,52.4%,64,54,10,▲ 1,0
19,TyrannoRoar,1021,7,5,2,71.4%,24,14,10,▼ 8,-27
20,LeonClaw,1009,19,10,9,52.6%,56,55,1,→ 0,0
21,RhinoReaper,1009,21,10,11,47.6%,70,67,3,→ 0,0
22,WyvernHover,1009,10,5,5,50.0%,26,25,1,→ 0,0
23,CerberusFlame,1005,28,13,15,46.4%,71,81,-10,→ 0,0
24,HellsReaper,1004,21,10,11,47.6%,60,57,3,→ 0,0
25,MeteorDragoon,1000,0,0,0,0.0%,0,0,0,→ 0,0
26,BrachioWhip,1000,0,0,0,0.0%,0,0,0,→ 0,0
27,SamuraiSteel,1000,0,0,0,0.0%,0,0,0,→ 0,0
28,BahamutBlitz,1000,0,0,0,0.0%,0,0,0,→ 0,0
29,GhostCircle,1000,0,0,0,0.0%,0,0,0,→ 0,0
30,BulletGriffon,1000,0,0,0,0.0%,0,0,0,→ 0,0
31,DranStrike,1000,0,0,0,0.0%,0,0,0,→ 0,0
32,PhoenixFlare,1000,0,0,0,0.0%,0,0,0,→ 0,0
33,MummyCurse,1000,0,0,0,0.0%,0,0,0,→ 0,0
34,ShelterDrake,1000,0,0,0,0.0%,0,0,0,→ 0,0
35,TriceraPress,1000,0,0,0,0.0%,0,0,0,→ 0,0
36,SamuraiCalibur,1000,0,0,0,0.0%,0,0,0,→ 0,0
37,SharkEdge,997,24,12,12,50.0%,68,73,-5,→ 0,0
38,PerseusDark,992,21,10,11,47.6%,55,61,-6,→ 0,0
39,CrimsonGaruda,988,24,11,13,45.8%,64,71,-7,→ 0,0
40,CobaltDrake,971,9,3,6,33.3%,25,34,-9,→ 0,0
41,PhoenixRudder,971,12,5,7,41.7%,25,37,-12,→ 0,0
42,PhoenixWing,970,23,10,13,43.5%,58,78,-20,→ 0,0
43,UnicornSting,967,23,10,13,43.5%,60,69,-9,→ 0,0
44,DranDagger,966,21,9,12,42.9%,56,70,-14,→ 0,0
45,WhaleFlame,950,7,2,5,28.6%,13,25,-12,→ 0,0
46,PegasusBlast,949,9,3,6,33.3%,22,30,-8,→ 0,0
47,ClockMirage,948,6,2,4,33.3%,10,21,-11,→ 0,0
48,WhaleWave,947,23,9,14,39.1%,52,75,-23,→ 0,0
49,EmperorMight,945,6,1,5,16.7%,8,20,-12,→ 0,0
50,SolEclipse,944,18,6,12,33.3%,47,61,-14,→ 0,0
51,WizardArc,933,9,2,7,22.2%,21,36,-15,→ 0,0
52,HellsHammer,930,8,2,6,25.0%,14,31,-17,▲ 4,+30
53,DranBuster,925,12,3,9,25.0%,24,41,-17,▼ 1,0
54,WizardRod,923,23,8,15,34.8%,53,78,-25,▼ 1,0
55,BlackShell,911,12,3,9,25.0%,17,42,-25,▼ 1,0
56,WizardArrow,903,8,1,7,12.5%,13,28,-15,▼ 1,0
57,TyrannoBeat,879,12,2,10,16.7%,18,45,-27,→ 0,0
58,SamuraiSaber,832,10,0,10,0.0%,11,41,-30,→ 0,0
