Platz,Name,ELO,Spiele,Siege,Niederlagen,Winrate,Gewonnene Punkte,Verlorene Punkte,Differenz,Positionsdelta,ELOdelta
1,FoxBrush,1147,11,10,1,90.9%,47,17,30,→ 0,0
2,ImpactDrake,1121,9,8,1,88.9%,38,14,24,→ 0,0
3,CerberusFlame,1050,5,4,1,80.0%,17,8,9,→ 0,0
4,TuskMammoth,1049,8,6,2,75.0%,29,19,10,→ 0,0
5,KnightMail,1046,4,3,1,75.0%,16,7,9,→ 0,0
6,RhinoReaper,1044,7,5,2,71.4%,26,22,4,→ 0,0
7,CobaltDragoon,1039,6,4,2,66.7%,24,13,11,→ 0,0
8,DranDagger,1030,6,4,2,66.7%,20,12,8,→ 0,0
9,DranSword,1024,6,4,2,66.7%,21,17,4,→ 0,0
10,SilverWolf,1019,5,3,2,60.0%,16,12,4,→ 0,0
11,ViperTail,1016,5,3,2,60.0%,16,12,4,→ 0,0
12,WeissTiger,1011,4,2,2,50.0%,14,9,5,→ 0,0
13,GolemRock,1010,5,3,2,60.0%,13,10,3,▲ 25,+16
14,PhoenixWing,1007,5,3,2,60.0%,16,17,-1,▼ 1,0
15,BlackShell,1007,4,2,2,50.0%,8,9,-1,▼ 1,0
16,ClockMirage,1000,0,0,0,0.0%,0,0,0,▼ 1,0
17,MeteorDragoon,1000,0,0,0,0.0%,0,0,0,▼ 1,0
18,SharkScale,1000,0,0,0,0.0%,0,0,0,▼ 1,0
19,BrachioWhip,1000,0,0,0,0.0%,0,0,0,▼ 1,0
20,CobaltDrake,1000,0,0,0,0.0%,0,0,0,▼ 1,0
21,TyrannoRoar,1000,0,0,0,0.0%,0,0,0,▼ 1,0
22,SamuraiSteel,1000,0,0,0,0.0%,0,0,0,▼ 1,0
23,WyvernHover,1000,0,0,0,0.0%,0,0,0,▼ 1,0
24,BahamutBlitz,1000,0,0,0,0.0%,0,0,0,▼ 1,0
25,WolfHunt,1000,0,0,0,0.0%,0,0,0,▼ 1,0
26,HellsBrave,1000,0,0,0,0.0%,0,0,0,▼ 1,0
27,SolEclipse,1000,0,0,0,0.0%,0,0,0,▼ 1,0
28,GhostCircle,1000,0,0,0,0.0%,0,0,0,▼ 1,0
29,BulletGriffon,1000,0,0,0,0.0%,0,0,0,▼ 1,0
30,DranStrike,1000,0,0,0,0.0%,0,0,0,▼ 1,0
31,PhoenixFlare,1000,0,0,0,0.0%,0,0,0,▼ 1,0
32,MummyCurse,1000,0,0,0,0.0%,0,0,0,▼ 1,0
33,ValkyrieVolt,1000,0,0,0,0.0%,0,0,0,▼ 1,0
34,ShelterDrake,1000,0,0,0,0.0%,0,0,0,▼ 1,0
35,EmperorMight,1000,0,0,0,0.0%,0,0,0,▼ 1,0
36,TriceraPress,1000,0,0,0,0.0%,0,0,0,▼ 1,0
37,SamuraiCalibur,1000,0,0,0,0.0%,0,0,0,▼ 1,0
38,WizardRod,996,6,3,3,50.0%,16,20,-4,▼ 1,0
39,WhaleWave,993,4,2,2,50.0%,9,14,-5,→ 0,0
40,LeonClaw,993,3,1,2,33.3%,6,9,-3,→ 0,0
41,UnicornSting,993,6,3,3,50.0%,16,17,-1,→ 0,0
42,PhoenixRudder,983,5,2,3,40.0%,12,17,-5,→ 0,0
43,ScorpioSpear,980,5,2,3,40.0%,12,17,-5,→ 0,0
44,HellsChain,979,4,1,3,25.0%,14,16,-2,→ 0,0
45,WizardArrow,972,2,0,2,0.0%,6,8,-2,→ 0,0
46,TyrannoBeat,972,4,1,3,25.0%,10,15,-5,→ 0,0
47,SharkEdge,972,4,1,3,25.0%,9,14,-5,→ 0,0
48,DranBuster,969,4,1,3,25.0%,6,13,-7,→ 0,0
49,WhaleFlame,967,2,0,2,0.0%,2,9,-7,→ 0,0
50,DranBrave,965,4,1,3,25.0%,9,16,-7,→ 0,0
51,PerseusDark,965,4,1,3,25.0%,7,14,-7,→ 0,0
52,CrimsonGaruda,962,2,0,2,0.0%,1,8,-7,▲ 1,0
53,PegasusBlast,957,2,0,2,0.0%,0,9,-9,▲ 1,0
54,HellsReaper,955,3,0,3,0.0%,5,12,-7,▲ 1,0
55,WizardArc,953,3,0,3,0.0%,5,13,-8,▲ 1,0
56,LeonCrest,953,3,0,3,0.0%,5,12,-7,▲ 1,0
57,SamuraiSaber,942,3,0,3,0.0%,2,12,-10,▼ 5,-22
58,HellsHammer,941,3,0,3,0.0%,4,14,-10,→ 0,0
