Platz,Name,ELO,Spiele,Siege,Niederlagen,Winrate,Gewonnene Punkte,Verlorene Punkte,Differenz,Positionsdelta,ELOdelta
1,ImpactDrake,1129,44,29,15,65.9%,164,102,62,→ 0,0
2,FoxBrush,1126,39,27,12,69.2%,138,100,38,→ 0,0
3,TuskMammoth,1125,56,38,18,67.9%,197,147,50,→ 0,0
4,SharkScale,1108,26,17,9,65.4%,97,62,35,→ 0,0
5,ValkyrieVolt,1107,21,14,7,66.7%,70,46,24,→ 0,0
6,HellsBrave,1107,17,13,4,76.5%,61,27,34,→ 0,0
7,DranSword,1091,36,23,13,63.9%,116,97,19,→ 0,0
8,LeonCrest,1066,33,18,15,54.5%,102,94,8,→ 0,0
9,DranBrave,1062,32,19,13,59.4%,99,79,20,→ 0,0
10,CobaltDragoon,1062,35,20,15,57.1%,114,89,25,→ 0,0
11,ViperTail,1046,28,15,13,53.6%,85,74,11,→ 0,0
12,ScorpioSpear,1040,36,18,18,50.0%,103,102,1,→ 0,0
13,PhoenixFlare,1038,2,2,0,100.0%,10,2,8,→ 0,0
14,TyrannoRoar,1037,9,7,2,77.8%,32,19,13,→ 0,0
15,WeissTiger,1037,30,17,13,56.7%,95,83,12,→ 0,0
16,ShelterDrake,1033,2,2,0,100.0%,8,2,6,→ 0,0
17,SilverWolf,1029,29,15,14,51.7%,85,80,5,→ 0,0
18,HellsChain,1026,28,15,13,53.6%,84,72,12,→ 0,0
19,GolemRock,1026,36,18,18,50.0%,101,96,5,→ 0,0
20,SamuraiSteel,1019,1,1,0,100.0%,5,0,5,→ 0,0
21,CerberusFlame,1017,35,17,18,48.6%,93,97,-4,→ 0,0
22,KnightMail,1012,32,15,17,46.9%,92,91,1,→ 0,0
23,HellsReaper,1011,29,14,15,48.3%,92,82,10,→ 0,0
24,RhinoReaper,1010,28,14,14,50.0%,91,90,1,→ 0,0
25,MeteorDragoon,1004,2,1,1,50.0%,7,4,3,→ 0,0
26,GhostCircle,1002,2,1,1,50.0%,7,4,3,→ 0,0
27,LeonClaw,1001,26,13,13,50.0%,78,78,0,→ 0,0
28,BrachioWhip,1000,0,0,0,0.0%,0,0,0,→ 0,0
29,BahamutBlitz,1000,0,0,0,0.0%,0,0,0,→ 0,0
30,BulletGriffon,1000,0,0,0,0.0%,0,0,0,→ 0,0
31,DranStrike,1000,0,0,0,0.0%,0,0,0,→ 0,0
32,MummyCurse,1000,0,0,0,0.0%,0,0,0,→ 0,0
33,TriceraPress,1000,0,0,0,0.0%,0,0,0,→ 0,0
34,WolfHunt,997,15,8,7,53.3%,40,42,-2,→ 0,0
35,PerseusDark,993,29,14,15,48.3%,81,87,-6,→ 0,0
36,PhoenixRudder,989,20,10,10,50.0%,51,58,-7,→ 0,0
37,UnicornSting,987,25,12,13,48.0%,68,69,-1,→ 0,0
38,ClockMirage,987,9,5,4,55.6%,24,25,-1,→ 0,0
39,PhoenixWing,981,30,14,16,46.7%,77,97,-20,→ 0,0
40,SamuraiCalibur,977,1,0,1,0.0%,1,5,-4,→ 0,0
41,CrimsonGaruda,977,27,12,15,44.4%,74,82,-8,→ 0,0
42,SharkEdge,974,31,14,17,45.2%,81,97,-16,→ 0,0
43,WizardArc,969,18,8,10,44.4%,46,55,-9,→ 0,0
44,DranDagger,966,29,12,17,41.4%,77,93,-16,→ 0,0
45,HellsHammer,960,17,7,10,41.2%,46,59,-13,▲ 1,0
46,CobaltDrake,952,18,6,12,33.3%,49,63,-14,▼ 1,-10
47,SolEclipse,931,27,9,18,33.3%,70,95,-25,→ 0,0
48,WhaleWave,929,26,9,17,34.6%,58,87,-29,→ 0,0
49,BlackShell,927,13,4,9,30.8%,21,45,-24,▲ 4,+16
50,WhaleFlame,925,10,3,7,30.0%,17,35,-18,▼ 1,0
51,WyvernHover,924,17,5,12,29.4%,38,58,-20,▼ 1,0
52,EmperorMight,920,10,2,8,20.0%,14,32,-18,▼ 1,0
53,DranBuster,919,14,4,10,28.6%,29,48,-19,▼ 1,0
54,PegasusBlast,903,12,3,9,25.0%,24,43,-19,→ 0,0
55,WizardRod,897,25,8,17,32.0%,53,87,-34,→ 0,0
56,SamuraiSaber,873,12,2,10,16.7%,19,46,-27,→ 0,0
57,WizardArrow,864,11,1,10,9.1%,19,43,-24,→ 0,0
58,TyrannoBeat,852,14,2,12,14.3%,20,53,-33,→ 0,0
