Platz,Name,ELO,Spiele,Siege,Niederlagen,Winrate,Gewonnene Punkte,Verlorene Punkte,Differenz,Positionsdelta,ELOdelta
1,ImpactDrake,1129,44,29,15,65.9%,164,102,62,→ 0,0
2,FoxBrush,1126,39,27,12,69.2%,138,100,38,→ 0,0
3,TuskMammoth,1125,56,38,18,67.9%,197,147,50,→ 0,0
4,SharkScale,1108,26,17,9,65.4%,97,62,35,→ 0,0
5,ValkyrieVolt,1107,21,14,7,66.7%,70,46,24,→ 0,0
6,HellsBrave,1107,17,13,4,76.5%,61,27,34,→ 0,0
7,DranSword,1091,36,23,13,63.9%,116,97,19,→ 0,0
8,LeonCrest,1066,33,18,15,54.5%,102,94,8,→ 0,0
9,DranBrave,1062,32,19,13,59.4%,99,79,20,→ 0,0
10,CobaltDragoon,1062,35,20,15,57.1%,114,89,25,→ 0,0
11,ViperTail,1046,28,15,13,53.6%,85,74,11,→ 0,0
12,ScorpioSpear,1040,36,18,18,50.0%,103,102,1,→ 0,0
13,TyrannoRoar,1037,9,7,2,77.8%,32,19,13,→ 0,0
14,WeissTiger,1037,30,17,13,56.7%,95,83,12,→ 0,0
15,SilverWolf,1029,29,15,14,51.7%,85,80,5,→ 0,0
16,HellsChain,1026,28,15,13,53.6%,84,72,12,→ 0,0
17,GolemRock,1026,36,18,18,50.0%,101,96,5,→ 0,0
18,CerberusFlame,1017,35,17,18,48.6%,93,97,-4,→ 0,0
19,PhoenixFlare,1016,1,1,0,100.0%,4,0,4,→ 0,0
20,KnightMail,1012,32,15,17,46.9%,92,91,1,→ 0,0
21,HellsReaper,1011,29,14,15,48.3%,92,82,10,→ 0,0
22,RhinoReaper,1010,28,14,14,50.0%,91,90,1,→ 0,0
23,WolfHunt,1009,14,8,6,57.1%,38,36,2,→ 0,0
24,GhostCircle,1002,2,1,1,50.0%,7,4,3,→ 0,0
25,LeonClaw,1001,26,13,13,50.0%,78,78,0,→ 0,0
26,MeteorDragoon,1000,0,0,0,0.0%,0,0,0,→ 0,0
27,BrachioWhip,1000,0,0,0,0.0%,0,0,0,→ 0,0
28,SamuraiSteel,1000,0,0,0,0.0%,0,0,0,→ 0,0
29,BahamutBlitz,1000,0,0,0,0.0%,0,0,0,→ 0,0
30,BulletGriffon,1000,0,0,0,0.0%,0,0,0,→ 0,0
31,DranStrike,1000,0,0,0,0.0%,0,0,0,→ 0,0
32,MummyCurse,1000,0,0,0,0.0%,0,0,0,→ 0,0
33,ShelterDrake,1000,0,0,0,0.0%,0,0,0,→ 0,0
34,TriceraPress,1000,0,0,0,0.0%,0,0,0,→ 0,0
35,SamuraiCalibur,1000,0,0,0,0.0%,0,0,0,→ 0,0
36,PerseusDark,993,29,14,15,48.3%,81,87,-6,→ 0,0
37,PhoenixRudder,989,20,10,10,50.0%,51,58,-7,→ 0,0
38,PhoenixWing,981,30,14,16,46.7%,77,97,-20,→ 0,0
39,UnicornSting,977,24,11,13,45.8%,64,69,-5,▲ 3,+10
40,CrimsonGaruda,977,27,12,15,44.4%,74,82,-8,▼ 1,0
41,SharkEdge,974,31,14,17,45.2%,81,97,-16,▼ 1,0
42,WizardArc,969,18,8,10,44.4%,46,55,-9,▼ 1,0
43,ClockMirage,963,7,3,4,42.9%,15,23,-8,→ 0,0
44,CobaltDrake,962,17,6,11,35.3%,46,59,-13,→ 0,0
45,HellsHammer,960,17,7,10,41.2%,46,59,-13,→ 0,0
46,DranDagger,955,28,11,17,39.3%,72,92,-20,→ 0,0
47,EmperorMight,952,8,2,6,25.0%,14,24,-10,→ 0,0
48,SolEclipse,941,26,9,17,34.6%,70,91,-21,→ 0,0
49,WhaleWave,929,26,9,17,34.6%,58,87,-29,→ 0,0
50,DranBuster,925,12,3,9,25.0%,24,41,-17,→ 0,0
51,WyvernHover,924,17,5,12,29.4%,38,58,-20,→ 0,0
52,WhaleFlame,913,9,2,7,22.2%,13,33,-20,→ 0,0
53,BlackShell,911,12,3,9,25.0%,17,42,-25,→ 0,0
54,WizardRod,911,24,8,16,33.3%,53,82,-29,→ 0,0
55,PegasusBlast,903,12,3,9,25.0%,24,43,-19,→ 0,0
56,WizardArrow,890,9,1,8,11.1%,15,33,-18,→ 0,0
57,SamuraiSaber,873,12,2,10,16.7%,19,46,-27,▲ 1,0
58,TyrannoBeat,863,13,2,11,15.4%,18,49,-31,▼ 1,-16
