Platz,Name,ELO,Spiele,Siege,Niederlagen,Winrate,Gewonnene Punkte,Verlorene Punkte,Differenz,Positionsdelta,ELOdelta
1,ImpactDrake,1138,45,30,15,66.7%,170,102,68,→ 0,0
2,FoxBrush,1132,40,28,12,70.0%,142,103,39,→ 0,0
3,TuskMammoth,1129,57,39,18,68.4%,201,149,52,→ 0,0
4,ValkyrieVolt,1115,22,15,7,68.2%,74,48,26,→ 0,0
5,HellsBrave,1110,18,14,4,77.8%,66,29,37,→ 0,0
6,SharkScale,1102,27,17,10,63.0%,99,66,33,→ 0,0
7,DranSword,1085,37,23,14,62.2%,118,101,17,→ 0,0
8,LeonCrest,1072,34,19,15,55.9%,106,94,12,→ 0,0
9,DranBrave,1070,33,20,13,60.6%,103,79,24,→ 0,0
10,CobaltDragoon,1058,36,20,16,55.6%,117,93,24,→ 0,0
11,ViperTail,1056,29,16,13,55.2%,89,74,15,→ 0,0
12,WeissTiger,1046,31,18,13,58.1%,99,83,16,→ 0,0
13,HellsChain,1034,29,16,13,55.2%,88,72,16,→ 0,0
14,ScorpioSpear,1032,37,18,19,48.6%,103,108,-5,→ 0,0
15,ShelterDrake,1027,4,3,1,75.0%,14,6,8,→ 0,0
16,KnightMail,1023,34,17,17,50.0%,100,94,6,▲ 1,+4
17,SilverWolf,1020,30,15,15,50.0%,85,84,1,▼ 1,0
18,TyrannoRoar,1018,10,7,3,70.0%,33,24,9,→ 0,0
19,GolemRock,1014,37,18,19,48.6%,101,100,1,→ 0,0
20,MeteorDragoon,1013,5,3,2,60.0%,21,14,7,→ 0,0
21,CerberusFlame,1011,36,17,19,47.2%,93,101,-8,→ 0,0
22,RhinoReaper,1009,30,15,15,50.0%,97,94,3,→ 0,0
23,TriceraPress,1008,2,1,1,50.0%,7,4,3,→ 0,0
24,DranDagger,1008,35,17,18,48.6%,106,108,-2,→ 0,0
25,PhoenixFlare,1005,3,2,1,66.7%,11,7,4,→ 0,0
26,SamuraiSteel,1004,3,2,1,66.7%,9,7,2,→ 0,0
27,LeonClaw,1000,28,14,14,50.0%,83,82,1,→ 0,0
28,BrachioWhip,1000,0,0,0,0.0%,0,0,0,→ 0,0
29,BahamutBlitz,1000,0,0,0,0.0%,0,0,0,→ 0,0
30,BulletGriffon,1000,0,0,0,0.0%,0,0,0,→ 0,0
31,DranStrike,1000,0,0,0,0.0%,0,0,0,→ 0,0
32,MummyCurse,1000,0,0,0,0.0%,0,0,0,→ 0,0
33,PerseusDark,997,31,15,16,48.4%,86,91,-5,→ 0,0
34,HellsReaper,993,31,14,17,45.2%,92,90,2,→ 0,0
35,PhoenixRudder,990,22,11,11,50.0%,57,62,-5,→ 0,0
36,WolfHunt,988,16,8,8,50.0%,42,46,-4,→ 0,0
37,GhostCircle,981,3,1,2,33.3%,7,8,-1,→ 0,0
38,ClockMirage,980,11,6,5,54.5%,28,31,-3,→ 0,0
39,CrimsonGaruda,978,29,13,16,44.8%,78,86,-8,→ 0,0
40,UnicornSting,977,26,12,14,46.2%,68,74,-6,→ 0,0
41,PhoenixWing,974,31,14,17,45.2%,77,101,-24,→ 0,0
42,SharkEdge,974,33,15,18,45.5%,86,101,-15,→ 0,0
43,DranBuster,973,19,8,11,42.1%,52,58,-6,→ 0,0
44,CobaltDrake,967,22,9,13,40.9%,64,73,-9,→ 0,0
45,HellsHammer,960,19,8,11,42.1%,52,67,-15,▲ 1,0
46,WizardArc,954,20,8,12,40.0%,48,63,-15,▼ 1,-6
47,SamuraiCalibur,952,2,0,2,0.0%,1,9,-8,→ 0,0
48,BlackShell,949,16,6,10,37.5%,31,50,-19,→ 0,0
49,WyvernHover,935,19,6,13,31.6%,44,65,-21,→ 0,0
50,SolEclipse,931,27,9,18,33.3%,70,95,-25,→ 0,0
51,WhaleWave,929,26,9,17,34.6%,58,87,-29,→ 0,0
52,EmperorMight,920,10,2,8,20.0%,14,32,-18,→ 0,0
53,WhaleFlame,912,11,3,8,27.3%,17,39,-22,→ 0,0
54,PegasusBlast,903,12,3,9,25.0%,24,43,-19,→ 0,0
55,WizardRod,884,26,8,18,30.8%,53,91,-38,→ 0,0
56,SamuraiSaber,867,13,2,11,15.4%,21,50,-29,→ 0,0
57,WizardArrow,864,11,1,10,9.1%,19,43,-24,→ 0,0
58,TyrannoBeat,818,16,2,14,12.5%,20,63,-43,→ 0,0
